originreportzone,destreportzone,departtime,trippurpose,modeprimary,tripfactor
300,300,745,10,1,8.79
300,300,1545,80,1,8.79
120,1,730,10,4,13.48
1,1,1200,41,7,13.48
1,120,1515,80,2,13.48
260,260,800,41,1,14.77
260,260,820,80,1,14.77
260,260,1605,51,1,14.77
260,260,1620,80,1,14.77
260,260,730,52,1,14.77
260,1,735,10,1,14.77
1,260,1630,80,1,14.77
260,260,800,30,18,14.77
260,260,1450,80,18,14.77
120,140,1845,51,1,5.73
140,300,1855,43,1,5.73
300,140,2010,52,1,5.73
140,120,2020,41,1,5.73
120,120,2055,41,1,5.73
120,120,2110,80,1,5.73
500,500,1700,41,2,16.24
500,500,1800,41,2,16.24
500,500,1830,80,2,16.24
500,500,1700,41,1,16.24
500,500,1800,41,1,16.24
500,500,1830,80,1,16.24
300,200,630,10,4,23.06
200,300,1600,80,4,23.06
300,300,1000,52,1,23.06
300,300,1500,80,1,23.06
300,300,845,30,18,23.06
300,300,1600,80,18,23.06
300,300,845,30,7,23.06
300,300,1545,80,7,23.06
260,560,1000,46,1,5.0
560,260,1230,80,1,5.0
450,450,1020,40,1,12.51
450,450,1110,43,1,12.51
450,450,1135,41,1,12.51
450,450,1145,80,1,12.51
450,450,1300,40,7,12.51
450,450,1305,80,7,12.51
500,500,800,10,1,18.53
500,500,1600,41,1,18.53
500,500,1615,80,1,18.53
140,140,720,10,1,3.7
140,140,1600,80,1,3.7
120,120,830,52,7,25.25
120,120,845,80,7,25.25
120,120,1000,41,1,25.25
120,120,1130,41,1,25.25
120,120,1200,80,1,25.25
120,120,1645,51,7,25.25
120,120,1700,80,7,25.25
120,120,830,52,7,25.25
120,120,845,80,7,25.25
120,120,1645,51,7,25.25
120,120,1700,80,7,25.25
260,260,1930,44,7,30.04
260,260,2400,80,7,30.04
140,260,900,11,1,37.52
260,140,1530,80,1,37.52
140,1,1620,41,4,37.52
1,140,1705,80,4,37.52
140,1,830,10,6,17.82
1,50,1200,44,7,17.82
50,1,1230,10,7,17.82
1,140,1700,80,6,17.82
140,140,1700,46,6,17.82
140,140,1800,80,6,17.82
50,200,1225,10,1,22.53
200,50,1905,80,1,22.53
500,500,900,10,1,18.5
500,500,1730,80,1,18.5
140,100,730,52,1,2.77
100,1,810,10,1,2.77
1,180,1500,11,1,2.77
180,180,1700,41,1,2.77
180,140,1745,80,1,2.77
140,120,1830,46,1,2.77
120,140,2115,80,1,2.77
140,1,630,10,1,2.77
1,100,1500,51,1,2.77
100,140,1600,80,1,2.77
50,100,1930,41,1,2.77
100,140,2000,80,1,2.77
140,100,730,30,2,2.77
100,140,1600,80,2,2.77
140,120,1830,46,2,2.77
120,140,2115,80,2,2.77
140,50,745,20,6,38.43
50,140,1305,80,6,38.43
140,50,745,20,6,38.43
50,140,1605,80,6,38.43
350,350,1730,46,1,16.28
350,350,2130,80,1,16.28
350,450,715,10,1,16.28
100,1,710,10,3,43.32
1,1,1525,11,7,43.32
1,100,1615,80,3,43.32
500,240,720,46,6,5.21
240,500,815,80,6,5.21
120,140,845,10,2,6.55
140,120,1705,80,2,6.55
120,140,845,52,1,6.55
140,120,900,41,1,6.55
120,120,1000,80,1,6.55
120,100,1015,46,1,6.55
100,120,1130,80,1,6.55
120,140,1655,51,1,6.55
140,120,1705,80,1,6.55
300,500,830,10,1,6.75
500,300,1530,80,1,6.75
120,50,615,11,1,12.98
50,120,930,80,1,12.98
120,120,1445,41,1,12.98
120,120,1520,80,1,12.98
120,120,1645,52,1,12.98
120,120,1815,80,1,12.98
120,50,2145,46,1,12.98
50,120,2400,80,1,12.98
120,120,800,30,18,12.98
120,120,1500,80,18,12.98
120,120,1645,80,7,12.98
120,120,800,30,18,12.98
120,120,1500,80,18,12.98
120,120,1630,46,2,12.98
120,120,1815,80,2,12.98
260,260,530,41,1,34.81
260,260,540,80,7,34.81
260,700,545,12,1,34.81
700,560,1730,11,1,34.81
560,260,1840,80,1,34.81
260,260,1700,80,1,15.42
300,300,1300,41,7,9.48
300,300,1335,80,7,9.48
140,180,1215,80,1,6.1
180,200,1410,41,1,6.1
200,180,1630,80,1,6.1
180,260,1430,41,1,6.1
260,180,1700,80,1,6.1
240,1,755,10,7,15.62
1,1,1630,44,7,15.62
1,240,1655,80,4,15.62
240,240,1900,41,7,15.62
240,240,1945,80,7,15.62
260,240,1420,41,1,6.89
240,260,1510,80,1,6.89
425,200,1800,44,2,27.55
200,50,1915,46,2,27.55
50,425,2230,80,2,27.55
425,425,1500,40,1,27.55
425,425,1515,80,1,27.55
425,200,1800,44,1,27.55
200,50,1915,46,1,27.55
50,425,2230,80,1,27.55
425,425,830,30,7,27.55
425,425,1500,80,7,27.55
425,425,815,30,3,27.55
425,425,1515,80,3,27.55
140,100,820,10,1,9.57
100,140,1630,80,1,9.57
300,300,800,52,1,18.38
300,200,1100,10,1,18.38
200,300,1900,41,1,18.38
300,300,2015,80,1,18.38
300,200,1000,10,1,18.38
200,300,2030,80,1,18.38
300,300,800,30,2,18.38
300,300,1600,80,5,18.38
300,300,800,30,3,18.38
300,300,1455,80,5,18.38
50,50,1240,46,7,18.11
50,50,1330,80,7,18.11
50,50,1700,46,7,18.11
50,50,1800,80,7,18.11
450,500,800,44,1,11.48
500,500,830,10,1,11.48
500,500,1145,11,2,11.48
500,500,1330,10,2,11.48
500,500,900,43,2,16.79
500,500,930,44,2,16.79
500,360,1130,46,2,16.79
360,500,1530,80,2,16.79
500,500,900,52,1,16.79
500,500,930,44,1,16.79
500,360,1130,46,1,16.79
360,500,1530,80,1,16.79
120,50,730,12,1,6.61
50,50,830,12,1,6.61
50,1,900,10,7,6.61
1,120,1645,80,7,6.61
120,120,1810,44,1,6.61
120,120,1920,80,1,6.61
120,120,720,10,6,6.61
120,120,1530,44,6,6.61
120,120,1920,80,6,6.61
500,140,1425,41,1,47.29
140,500,1630,80,1,47.29
500,500,750,30,18,47.29
500,500,1430,80,18,47.29
500,500,750,30,18,47.29
500,500,1430,80,18,47.29
120,120,1000,41,7,8.47
120,120,1100,80,7,8.47
120,1,1200,41,4,8.47
1,50,1300,43,4,8.47
50,120,1500,80,4,8.47
100,100,1400,41,1,9.93
100,140,1500,41,1,9.93
140,100,1600,80,1,9.93
500,560,1030,80,1,9.24
560,500,1300,41,1,9.24
500,560,1400,80,1,9.24
560,240,1000,41,2,9.24
240,200,1300,44,2,9.24
200,240,1400,44,2,9.24
240,560,1430,80,2,9.24
50,50,915,10,7,16.28
50,50,1715,80,7,16.28
50,140,1745,46,6,16.28
140,50,1845,80,6,16.28
50,50,2015,41,7,16.28
50,50,2030,80,7,16.28
140,140,730,52,6,116.76
140,140,750,52,6,116.76
140,140,810,80,6,116.76
140,140,1845,46,7,116.76
140,140,2045,80,7,116.76
140,140,1615,51,1,116.76
140,140,1630,51,1,116.76
140,140,1700,41,1,116.76
140,140,1705,80,1,116.76
140,140,730,30,6,116.76
140,140,1630,51,2,116.76
140,140,1700,41,2,116.76
140,140,1705,80,2,116.76
140,140,730,30,6,116.76
140,140,1630,51,2,116.76
140,140,1700,41,2,116.76
140,140,1705,80,2,116.76
50,50,730,20,4,48.95
50,1,1130,41,7,48.95
1,50,1230,80,4,48.95
240,50,1930,80,1,48.95
240,260,800,46,1,10.04
260,240,900,80,1,10.04
240,240,1200,44,1,10.04
240,240,1210,80,1,10.04
240,260,800,46,2,10.04
260,240,900,80,2,10.04
425,425,1720,41,6,31.04
425,425,1800,80,6,31.04
120,120,900,41,1,9.93
120,120,1000,80,1,9.93
120,840,800,46,1,9.93
100,50,845,10,6,13.4
50,100,1730,41,6,13.4
100,100,1830,80,6,13.4
100,100,2200,80,6,13.4
50,1,830,10,7,13.17
1,50,1700,44,2,13.17
50,50,1800,80,1,13.17
50,100,1400,46,6,13.17
100,50,1500,80,6,13.17
50,1,1645,51,1,13.17
1,50,1700,44,1,13.17
50,50,1800,80,2,13.17
140,50,1430,20,4,18.59
50,140,1730,80,4,18.59
140,140,700,41,7,18.59
140,140,2020,80,7,18.59
140,50,1415,20,4,18.59
50,140,1540,80,4,18.59
140,100,1600,41,1,18.59
100,140,1705,41,1,18.59
140,140,1815,80,1,18.59
50,180,1730,52,1,10.56
180,50,1800,80,1,10.56
50,180,1730,46,2,10.56
560,500,600,41,1,16.01
500,560,630,80,1,16.01
560,260,1610,10,1,16.01
260,560,2100,80,1,16.01
425,425,930,51,2,7.56
425,260,1000,41,1,7.56
260,500,1100,44,1,7.56
500,425,1230,52,1,7.56
425,425,1300,80,1,7.56
425,425,930,52,1,7.56
425,260,945,10,1,7.56
260,260,1200,41,1,7.56
260,260,1230,10,1,7.56
260,260,1730,52,1,7.56
260,425,1750,80,1,7.56
425,425,900,52,1,49.43
425,425,905,80,1,49.43
425,425,1530,51,1,49.43
425,425,1600,80,1,49.43
425,200,1730,46,1,49.43
200,425,1915,80,1,49.43
425,425,1530,43,1,49.43
425,425,1655,80,1,49.43
425,425,900,30,2,49.43
425,425,1600,80,2,49.43
425,200,1730,46,2,49.43
200,425,1930,80,2,49.43
425,425,900,30,2,49.43
425,425,1600,80,2,49.43
50,240,830,43,1,19.74
240,50,959,80,1,19.74
50,50,1000,11,7,19.74
50,50,1130,80,7,19.74
140,120,1700,46,1,12.93
120,140,1900,80,1,12.93
140,140,2100,41,1,12.93
140,140,2200,80,1,12.93
140,140,800,20,7,12.93
140,140,1600,80,7,12.93
140,750,1700,46,2,12.93
750,140,1930,80,2,12.93
200,140,1000,43,1,24.57
140,200,1500,80,1,24.57
180,180,1315,52,1,14.75
180,180,1325,41,1,14.75
180,180,1330,80,1,14.75
180,180,2000,51,1,14.75
180,180,2010,80,2,14.75
180,180,1045,46,1,14.75
180,180,1115,80,1,14.75
180,50,1315,20,4,14.75
50,180,1935,80,4,14.75
500,500,1750,52,1,11.36
500,500,1805,80,1,11.36
500,500,1945,51,1,11.36
500,500,2005,80,1,11.36
500,500,825,30,7,11.36
500,500,1500,80,7,11.36
500,500,1750,46,2,11.36
500,500,2005,80,2,11.36
500,500,815,30,18,11.36
500,500,1530,80,18,11.36
100,100,705,46,7,19.38
100,100,745,80,7,19.38
100,50,750,10,6,19.38
50,100,1715,80,6,19.38
200,50,815,10,1,10.24
50,200,1715,80,1,10.24
200,200,815,10,2,10.24
200,200,1715,80,2,10.24
50,1,800,41,1,9.61
1,240,1300,46,1,9.61
240,50,2030,80,1,9.61
300,140,1135,43,1,25.75
140,140,1245,41,1,25.75
140,300,1300,80,1,25.75
120,50,1000,43,3,26.32
50,1,1200,41,3,26.32
1,50,1230,41,3,26.32
50,120,1320,80,3,26.32
200,200,900,10,3,36.48
200,200,1610,80,3,36.48
200,500,845,10,13,36.48
500,200,1600,80,13,36.48
1,120,1630,44,4,10.56
120,1,1840,80,4,10.56
425,200,1215,46,1,14.24
200,425,1500,80,1,14.24
560,500,800,10,1,17.75
500,560,1700,80,1,17.75
140,1,650,10,3,16.47
1,140,1825,80,3,16.47
140,140,700,10,1,16.47
140,140,1730,80,1,16.47
200,50,900,52,1,2.36
50,200,1535,80,1,2.36
200,840,1800,46,1,2.36
840,200,2000,80,1,2.36
200,50,900,30,2,2.36
50,200,1535,80,2,2.36
200,840,1800,46,2,2.36
840,200,2000,80,2,2.36
200,50,900,30,2,2.36
50,200,1535,80,2,2.36
200,840,1800,46,2,2.36
840,200,2000,80,2,2.36
50,50,740,46,7,14.42
50,50,820,80,7,14.42
50,50,1800,46,7,14.42
50,50,1820,41,7,14.42
50,50,1840,80,3,14.42
350,300,710,52,1,9.06
300,300,730,41,1,9.06
300,300,845,43,1,9.06
300,350,925,80,1,9.06
350,300,1410,51,1,9.06
300,350,1440,80,2,9.06
350,300,705,10,1,9.06
300,350,1615,80,1,9.06
350,300,710,30,2,9.06
300,350,1440,80,1,9.06
50,1,850,43,7,19.89
1,1,930,10,7,19.89
1,1,1700,46,7,19.89
1,50,1830,80,7,19.89
50,1,825,10,7,28.66
1,50,1710,80,7,28.66
360,360,1730,41,1,14.41
360,360,1815,80,1,14.41
560,500,1130,44,1,10.01
500,560,1145,80,1,10.01
560,260,800,10,1,10.01
260,560,1630,80,1,10.01
300,300,1652,80,1,42.36
140,180,1300,41,6,10.42
180,140,1330,80,6,10.42
140,180,1300,41,6,10.42
180,140,1330,80,6,10.42
500,500,730,41,1,38.86
500,500,750,10,1,38.86
500,500,1815,80,1,38.86
500,500,1830,41,14,38.86
500,500,1900,80,14,38.86
300,300,1815,41,2,16.76
300,300,2000,80,2,16.76
300,300,1815,41,1,16.76
300,300,2000,80,1,16.76
300,300,1130,80,1,10.17
300,300,1130,80,2,10.17
500,260,1400,46,1,7.05
260,260,1600,44,1,7.05
260,500,1800,80,1,7.05
120,300,1300,46,1,36.55
300,120,1500,80,1,36.55
120,300,1800,52,1,36.55
300,120,2030,52,1,36.55
120,120,2045,80,1,36.55
120,300,1300,46,2,36.55
300,120,1500,80,2,36.55
120,300,1800,52,2,36.55
300,120,2030,52,2,36.55
120,120,2045,80,2,36.55
500,360,1000,46,1,15.5
360,500,1800,80,1,15.5
500,500,2130,80,1,32.27
425,425,615,10,1,12.7
425,425,1445,80,1,12.7
500,500,1500,46,1,35.68
500,500,1515,51,1,35.68
500,500,1525,80,1,35.68
500,50,930,10,1,35.68
50,500,1730,44,1,35.68
500,500,1805,80,1,35.68
500,500,840,30,5,35.68
500,500,1525,80,2,35.68
500,500,800,30,18,35.68
500,500,1500,80,18,35.68
140,100,1045,12,1,36.19
100,50,1100,12,1,36.19
50,560,1200,12,1,36.19
560,140,1515,80,1,36.19
140,140,1900,44,1,36.19
140,140,2210,80,1,36.19
140,100,1730,41,1,36.19
100,140,1830,80,1,36.19
140,140,830,30,7,36.19
140,140,1550,80,7,36.19
140,140,830,30,7,36.19
140,140,1550,80,7,36.19
140,50,710,43,3,98.8
50,140,900,80,3,98.8
140,140,1230,44,3,98.8
140,50,1245,20,3,98.8
50,140,2050,80,3,98.8
400,425,1515,51,1,2.93
425,400,1520,80,1,2.93
200,400,1950,80,1,2.93
400,200,745,52,1,2.93
200,400,800,80,1,2.93
200,400,1950,80,2,2.93
400,200,745,30,2,2.93
200,400,1440,80,3,2.93
300,180,800,10,1,24.34
180,300,1645,80,1,24.34
300,240,1700,43,1,24.34
240,300,1745,80,1,24.34
300,300,1000,46,1,11.67
300,300,1500,80,1,11.67
300,300,1000,46,2,11.67
300,300,1500,80,2,11.67
500,240,700,41,1,84.11
240,260,1030,41,1,84.11
260,500,1045,80,1,84.11
500,500,1245,10,1,84.11
500,500,1815,80,1,84.11
500,500,1820,46,1,84.11
500,500,1850,80,1,84.11
500,500,745,30,7,84.11
500,500,1400,80,7,84.11
500,500,745,30,7,84.11
500,500,1415,80,7,84.11
500,500,1845,46,2,84.11
200,200,1500,80,1,42.21
200,140,730,10,1,42.21
140,200,1630,80,1,42.21
425,425,845,41,1,22.73
425,425,855,41,1,22.73
425,425,915,41,1,22.73
425,425,1000,80,1,22.73
50,1,1000,41,7,48.0
1,50,1015,41,7,48.0
50,50,1030,80,7,48.0
500,500,650,10,1,23.78
500,500,1540,80,1,23.78
500,500,810,52,1,23.78
500,500,830,80,1,23.78
500,500,1505,51,1,23.78
500,500,1515,80,1,23.78
500,500,810,30,2,23.78
500,500,1505,80,2,23.78
240,240,1015,46,7,28.94
240,240,1100,41,7,28.94
200,240,1215,80,7,28.94
240,180,1500,52,1,28.94
180,240,1530,80,1,28.94
240,240,1620,46,7,28.94
240,240,1635,80,7,28.94
100,100,730,41,7,25.6
100,1,930,41,1,25.6
1,100,1030,80,1,25.6
100,600,1300,41,1,25.6
800,625,1600,41,1,25.6
625,100,1700,80,1,25.6
180,1,1215,10,1,9.84
1,180,1600,80,1,9.84
180,180,1830,41,1,9.84
180,180,1925,80,1,9.84
500,300,1200,41,7,15.49
300,500,1230,80,7,15.49
500,500,830,52,1,15.49
500,500,1100,52,1,15.49
500,500,1115,80,1,15.49
500,500,1200,41,7,15.49
500,500,1230,80,7,15.49
500,500,830,43,2,15.49
500,500,1130,30,2,15.49
500,500,1600,80,18,15.49
500,500,830,43,2,15.49
500,500,1130,30,2,15.49
500,500,1600,80,18,15.49
240,200,900,40,1,9.3
200,240,915,80,1,9.3
240,240,1230,44,1,9.3
240,240,1235,80,1,9.3
240,50,1830,44,1,9.3
50,240,2115,80,1,9.3
240,50,1830,44,2,9.3
50,240,2115,80,2,9.3
200,200,1200,41,1,15.92
200,200,1245,80,1,15.92
200,200,700,10,1,15.92
200,200,1600,80,1,15.92
200,200,830,20,7,15.92
200,200,1330,80,7,15.92
200,200,700,30,7,15.92
200,200,1430,80,5,15.92
500,500,1620,41,1,10.78
500,500,1715,80,1,10.78
260,240,745,10,3,5.6
240,260,1700,80,3,5.6
500,260,1100,51,1,45.32
260,200,1115,20,1,45.32
200,260,2000,52,1,45.32
260,500,2010,80,1,45.32
240,260,800,10,7,20.41
260,240,1630,80,7,20.41
180,180,1050,46,1,11.24
180,140,1205,41,1,11.24
140,180,1250,80,1,11.24
300,300,745,44,1,15.15
300,1,755,10,1,15.15
1,300,1750,41,1,15.15
300,300,1900,80,1,15.15
350,350,1920,41,14,16.83
350,350,1925,80,14,16.83
260,260,1030,41,1,17.93
260,240,1100,41,1,17.93
240,260,1145,80,1,17.93
400,50,830,10,1,18.26
50,180,1600,43,1,18.26
180,400,1700,80,1,18.26
400,100,1600,44,1,18.26
100,50,1800,46,1,18.26
50,400,2115,80,1,18.26
260,260,800,41,1,5.0
260,260,820,41,1,5.0
260,260,830,41,1,5.0
260,260,850,41,1,5.0
260,260,910,80,1,5.0
50,240,1505,41,1,4.23
240,100,1600,80,1,4.23
300,1,800,10,4,12.46
1,300,1700,80,2,12.46
560,500,610,10,1,44.06
500,560,1530,80,1,44.06
560,560,710,30,18,44.06
560,560,1425,80,18,44.06
260,200,1430,41,1,5.92
200,200,1505,41,1,5.92
200,260,1530,41,1,5.92
260,260,1615,41,1,5.92
260,260,1640,41,1,5.92
260,260,1700,41,1,5.92
260,260,1720,80,1,5.92
260,200,1430,41,2,5.92
200,200,1505,41,2,5.92
200,260,1530,41,2,5.92
260,260,1615,41,2,5.92
260,260,1700,41,2,5.92
260,260,1720,80,2,5.92
260,260,1410,41,2,12.86
260,260,1435,80,2,12.86
260,200,900,10,1,12.86
200,260,1700,80,1,12.86
260,260,1545,43,1,27.93
260,260,1600,80,1,27.93
100,50,1600,46,5,24.14
50,100,1900,80,5,24.14
100,450,600,10,1,24.14
450,100,1605,80,1,24.14
560,500,1115,41,1,8.54
500,560,1220,80,1,8.54
50,50,1815,41,7,8.1
240,200,1830,10,1,8.1
260,140,700,10,4,14.12
140,260,1700,80,4,14.12
260,140,700,10,4,14.12
140,260,1700,80,4,14.12
140,140,1015,46,7,5.79
140,140,1300,80,7,5.79
140,140,1015,46,7,5.79
140,140,1300,80,7,5.79
140,140,1415,41,1,5.79
140,140,1450,41,1,5.79
140,140,1505,80,1,5.79
200,500,1200,41,7,34.53
500,200,1600,80,7,34.53
300,350,630,10,1,21.27
350,300,1700,80,1,21.27
300,300,630,10,1,21.27
300,300,1430,80,1,21.27
140,140,755,52,1,28.46
140,50,805,10,1,28.46
50,50,1530,40,1,28.46
50,140,1600,80,1,28.46
140,140,1410,51,1,28.46
140,140,1435,80,1,28.46
140,120,1600,52,1,28.46
120,120,1715,41,1,28.46
120,140,1830,80,1,28.46
140,140,755,30,2,28.46
140,140,1435,80,2,28.46
140,120,1600,46,2,28.46
120,120,1715,41,2,28.46
120,140,1830,80,2,28.46
200,50,1205,46,3,31.34
50,200,1400,80,3,31.34
140,50,800,10,1,130.43
50,425,1500,11,1,130.43
425,200,1600,41,1,130.43
200,140,1800,80,1,130.43
140,50,735,10,1,130.43
50,140,1600,80,1,130.43
140,140,1800,46,1,130.43
140,140,2000,80,1,130.43
260,260,640,46,7,17.2
260,260,700,80,7,17.2
260,50,745,20,4,17.2
50,260,1630,80,6,17.2
260,200,1740,43,1,17.2
200,50,1830,44,1,17.2
50,260,2015,80,1,17.2
260,50,1200,43,1,17.2
50,260,1300,80,1,17.2
260,200,1740,43,2,17.2
200,50,1830,44,2,17.2
50,260,2015,80,2,17.2
360,200,930,41,1,8.6
200,360,1000,80,1,8.6
200,360,1600,80,1,8.6
200,200,2105,777,1,22.26
200,200,2145,44,1,22.26
200,200,2200,80,1,22.26
140,180,1800,80,1,3.9
100,140,1145,51,8,26.21
140,100,1313,80,8,26.21
450,450,1000,41,1,19.56
450,450,1015,80,1,19.56
450,425,530,46,1,19.56
425,450,710,80,1,19.56
200,200,2145,41,1,13.14
200,200,2205,80,1,13.14
200,200,1920,41,1,10.21
200,200,1940,80,1,10.21
240,260,1300,41,1,18.6
260,240,1430,41,1,18.6
240,240,1455,51,7,18.6
240,240,1510,41,7,18.6
240,260,1515,41,1,18.6
260,240,1915,80,1,18.6
240,240,815,52,7,18.6
240,240,825,80,7,18.6
240,260,1300,41,2,18.6
260,240,1915,80,2,18.6
240,240,815,30,7,18.6
240,240,1510,41,7,18.6
240,260,1515,41,2,18.6
260,240,1915,80,2,18.6
240,240,815,30,7,18.6
240,240,1510,41,7,18.6
240,260,1515,41,2,18.6
260,240,1915,80,2,18.6
200,180,900,51,2,7.15
180,200,930,43,2,7.15
200,180,1030,52,2,7.15
180,200,1100,80,2,7.15
200,240,1200,44,2,7.15
240,200,1330,80,2,7.15
200,180,900,51,1,7.15
180,200,930,43,1,7.15
200,240,1030,52,1,7.15
240,200,1100,80,1,7.15
200,240,1200,44,1,7.15
240,200,1330,80,1,7.15
300,300,1810,43,1,12.95
300,300,1905,41,1,12.95
300,300,2005,41,1,12.95
300,300,2110,80,1,12.95
240,50,1700,11,6,14.54
50,240,2130,80,6,14.54
1,1,830,44,7,8.19
1,1,835,10,7,8.19
1,50,1230,44,7,8.19
50,1,1245,10,7,8.19
1,50,1720,43,2,8.19
50,1,1745,80,2,8.19
1,1,1715,51,1,8.19
1,50,1720,52,1,8.19
50,1,1745,80,1,8.19
425,260,655,10,1,32.46
260,260,730,41,1,32.46
260,260,800,10,7,32.46
260,260,1130,41,7,32.46
260,425,1715,80,1,32.46
425,50,815,52,1,32.46
50,425,910,80,1,32.46
425,50,1500,51,1,32.46
50,425,1530,80,1,32.46
425,50,1300,20,4,32.46
50,425,1615,80,4,32.46
450,425,2100,80,1,32.46
425,50,815,30,2,32.46
50,425,1515,80,2,32.46
200,260,900,10,1,5.84
260,200,1830,41,1,5.84
200,200,1900,80,1,5.84
500,500,700,52,1,22.0
500,500,730,80,1,22.0
500,500,1500,10,1,22.0
500,500,2500,80,1,22.0
500,500,700,10,2,22.0
500,500,1600,80,3,22.0
500,50,730,20,4,22.0
50,500,1715,80,4,22.0
100,140,705,10,1,67.13
140,100,1430,80,1,67.13
100,140,1255,43,1,67.13
140,100,1430,80,1,67.13
100,260,730,11,1,67.13
260,100,815,80,1,67.13
100,300,1430,11,1,67.13
300,100,1510,80,1,67.13
600,100,2345,80,1,67.13
100,50,1230,43,1,9.29
50,100,1500,80,1,9.29
260,260,830,10,1,11.11
260,200,1240,43,1,11.11
200,260,1345,80,1,11.11
260,200,735,10,1,11.11
200,200,1615,41,1,11.11
200,200,1720,41,1,11.11
200,260,1745,80,1,11.11
50,140,1600,41,6,16.72
140,240,1700,40,11,16.72
240,50,1800,80,11,16.72
425,260,1000,41,2,13.32
260,425,1100,80,2,13.32
425,260,1000,41,1,13.32
260,425,1100,80,1,13.32
260,200,1215,40,1,8.39
200,260,1230,80,1,8.39
260,200,1215,41,2,8.39
200,260,1230,80,2,8.39
300,140,830,44,1,17.83
140,140,910,10,1,17.83
140,300,1800,80,1,17.83
260,240,1030,41,1,14.87
240,240,1045,41,1,14.87
240,260,1130,80,1,14.87
750,260,1930,80,1,14.87
425,425,805,52,1,27.78
425,425,810,80,1,27.78
425,425,1645,51,7,27.78
425,425,1700,80,7,27.78
425,425,805,30,2,27.78
425,425,1700,80,7,27.78
140,200,1630,52,1,13.36
200,140,1700,80,1,13.36
140,200,1840,51,1,13.36
200,200,1900,44,1,13.36
200,140,1915,80,1,13.36
140,200,1630,20,2,13.36
200,200,1900,44,2,13.36
200,140,1915,80,2,13.36
50,140,1600,80,11,13.36
140,200,1100,10,11,30.18
200,140,2035,80,11,30.18
140,140,1035,10,7,30.18
140,140,1905,80,7,30.18
180,180,540,52,1,12.1
180,140,1230,41,1,12.1
140,180,1300,80,1,12.1
180,180,540,10,2,12.1
180,180,1400,80,7,12.1
100,140,800,10,1,13.4
140,100,1615,41,1,13.4
100,100,1645,80,1,13.4
100,50,1130,44,1,19.74
50,100,1300,80,1,19.74
1,600,800,10,7,10.89
600,50,1700,41,7,10.89
50,1,1845,80,7,10.89
500,140,1000,11,1,11.54
140,240,1045,11,1,11.54
240,50,1115,11,1,11.54
50,260,1525,11,1,11.54
260,500,1615,80,1,11.54
500,260,530,10,1,11.54
260,500,1445,80,1,11.54
140,50,1015,46,1,11.85
50,140,1115,80,1,11.85
140,140,1430,41,7,11.85
140,140,1500,80,7,11.85
140,50,1015,46,2,11.85
50,140,1115,80,2,11.85
500,500,900,41,1,34.83
500,500,945,80,11,34.83
500,500,1145,43,1,34.83
500,500,1235,80,1,34.83
500,500,1545,41,11,34.83
500,500,1555,80,1,34.83
500,500,1800,52,1,34.83
500,500,1855,80,1,34.83
500,260,800,10,1,34.83
260,500,1800,80,1,34.83
500,500,900,30,6,34.83
500,500,1545,80,6,34.83
500,500,1810,46,6,34.83
500,500,2005,80,6,34.83
500,500,750,30,6,34.83
500,500,1435,80,6,34.83
425,425,850,52,1,38.81
425,425,910,80,1,38.81
425,425,1335,41,1,38.81
425,425,1345,51,1,38.81
425,425,1405,80,1,38.81
425,425,1520,51,1,38.81
425,425,1550,80,1,38.81
425,425,850,30,2,38.81
425,425,1550,80,2,38.81
500,500,905,52,1,5.72
500,500,915,80,1,5.72
500,500,905,30,2,5.72
500,500,1520,80,7,5.72
425,425,1030,12,1,35.36
425,425,1330,80,1,35.36
425,425,1500,12,1,35.36
425,425,2123,80,1,35.36
425,425,815,30,5,35.36
425,425,1510,80,3,35.36
425,425,855,30,18,35.36
425,425,1545,80,18,35.36
425,425,855,30,18,35.36
425,425,1545,80,18,35.36
50,240,745,10,4,7.01
240,50,1610,80,4,7.01
50,200,1630,40,1,7.01
200,200,1655,44,1,7.01
200,50,1905,80,1,7.01
50,200,1630,40,2,7.01
200,200,1655,44,2,7.01
200,50,1905,80,2,7.01
500,500,1000,41,1,11.88
500,500,1105,80,1,11.88
240,240,1300,43,1,7.44
240,240,1340,80,1,7.44
450,425,800,41,1,11.3
425,425,830,10,1,11.3
425,180,1530,51,1,11.3
180,450,1615,80,1,11.3
450,500,1730,41,1,11.3
500,500,1805,44,1,11.3
500,450,2020,80,1,11.3
180,450,1615,80,2,11.3
450,500,1730,41,2,11.3
500,500,1805,44,2,11.3
500,450,2020,80,2,11.3
400,120,730,10,1,13.12
120,50,1530,80,1,13.12
50,400,1700,41,1,13.12
500,260,1400,40,1,16.62
260,260,1430,80,1,16.62
260,260,1725,80,1,16.62
100,100,710,52,1,95.28
100,300,715,10,1,95.28
300,100,1545,80,1,95.28
100,100,1800,46,7,95.28
100,100,1945,80,7,95.28
100,260,715,10,2,95.28
260,100,1530,80,2,95.28
50,260,1130,44,1,16.6
260,50,1330,80,1,16.6
300,300,815,52,1,22.14
300,800,820,10,1,22.14
800,300,1200,80,1,22.14
300,50,1845,44,1,22.14
50,300,2145,80,1,22.14
300,50,1845,44,2,22.14
50,300,2145,80,2,22.14
300,300,815,30,2,22.14
300,300,1500,80,7,22.14
300,50,1845,44,2,22.14
50,300,2145,80,2,22.14
300,300,815,30,2,22.14
300,300,1500,80,7,22.14
300,50,1845,44,2,22.14
50,300,2145,80,2,22.14
